                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.78244,                0.44367,                0.82738,                0.85645,                 0.7864,                0.81445,                0.58967,                0.75876,                0.42629,                0.83837,                0.00208,                0.00208,                0.00208
                    162,                0.76493,                0.43739,                0.82553,                0.85481,                0.79683,                0.81828,                0.59621,                0.76013,                0.42105,                0.84015,              0.0020305,              0.0020305,              0.0020305
                    163,                0.76153,                0.43583,                0.82997,                0.91128,                0.77943,                0.82465,                0.60171,                0.75046,                0.42088,                0.83833,               0.001981,               0.001981,               0.001981
                    164,                 0.7383,                0.42885,                 0.8287,                0.88456,                0.79263,                0.82006,                0.59439,                0.75027,                0.42668,                0.83807,              0.0019315,              0.0019315,              0.0019315
                    165,                0.77423,                0.43848,                0.82846,                0.85793,                0.80526,                0.81744,                0.59219,                0.75751,                0.42001,                0.83822,               0.001882,               0.001882,               0.001882
                    166,                0.78247,                0.43939,                0.82565,                 0.8398,                 0.8021,                0.81959,                0.59956,                0.75162,                0.41439,                0.83928,              0.0018325,              0.0018325,              0.0018325
                    167,                0.73855,                0.42668,                 0.8226,                0.84073,                0.79961,                0.81711,                0.59151,                0.75009,                0.40946,                0.83628,               0.001783,               0.001783,               0.001783
                    168,                0.75626,                0.42741,                0.82546,                0.86962,                 0.8058,                 0.8267,                0.59172,                0.75352,                0.41203,                0.83755,              0.0017335,              0.0017335,              0.0017335
                    169,                 0.7425,                0.42637,                0.82441,                0.85995,                0.81892,                 0.8339,                0.59477,                0.74895,                0.41319,                0.83786,               0.001684,               0.001684,               0.001684
                    170,                0.75641,                 0.4318,                0.82508,                0.89002,                0.80427,                0.83453,                0.59607,                0.75862,                0.41867,                0.83673,              0.0016345,              0.0016345,              0.0016345
                    171,                0.73659,                0.42408,                0.82457,                0.86974,                0.80995,                0.82592,                0.58848,                0.75266,                0.41767,                0.83705,               0.001585,               0.001585,               0.001585
                    172,                0.76219,                 0.4297,                0.82673,                0.87498,                0.81614,                0.83075,                0.59275,                0.74566,                0.41315,                 0.8362,              0.0015355,              0.0015355,              0.0015355
                    173,                0.75757,                0.42553,                0.82453,                0.87062,                0.79768,                0.82676,                0.59325,                 0.7477,                0.40979,                0.83704,               0.001486,               0.001486,               0.001486
                    174,                0.73773,                0.42331,                0.82848,                0.87304,                0.80108,                0.82079,                0.59025,                0.75314,                0.41342,                0.83675,              0.0014365,              0.0014365,              0.0014365
                    175,                0.76405,                0.42626,                0.82547,                0.86829,                0.80249,                0.81632,                0.59422,                0.75164,                0.41357,                0.83653,               0.001387,               0.001387,               0.001387
                    176,                0.75246,                0.42268,                 0.8233,                 0.8754,                 0.8052,                0.82322,                0.58949,                0.74493,                0.41212,                0.83723,              0.0013375,              0.0013375,              0.0013375
                    177,                0.75034,                0.42707,                0.82335,                 0.8689,                0.80213,                0.82194,                0.59324,                0.74484,                0.41235,                0.83814,               0.001288,               0.001288,               0.001288
                    178,                0.73276,                0.41944,                0.82471,                0.86971,                0.78825,                0.82548,                0.59466,                0.74032,                0.41462,                0.83561,              0.0012385,              0.0012385,              0.0012385
                    179,                0.73861,                0.41956,                0.82444,                 0.8717,                0.78626,                0.82892,                0.59508,                0.74806,                0.41118,                0.83805,               0.001189,               0.001189,               0.001189
                    180,                0.74858,                0.42253,                 0.8249,                0.86264,                0.79708,                 0.8206,                0.58679,                0.74755,                0.41177,                0.83784,              0.0011395,              0.0011395,              0.0011395
                    181,                0.75993,                0.42496,                0.82505,                0.85308,                0.79221,                0.82002,                0.58385,                0.74771,                0.41368,                 0.8372,                0.00109,                0.00109,                0.00109
                    182,                0.73842,                 0.4186,                0.82317,                0.82507,                0.78418,                0.81989,                  0.589,                0.74616,                0.41381,                0.83661,              0.0010405,              0.0010405,              0.0010405
                    183,                0.73865,                0.41993,                0.82506,                0.85423,                0.78437,                0.82333,                0.59143,                0.74594,                0.41459,                0.83633,               0.000991,               0.000991,               0.000991
                    184,                0.74884,                0.42368,                0.82214,                0.85045,                0.79866,                0.82883,                0.59271,                0.74977,                0.40923,                0.83638,              0.0009415,              0.0009415,              0.0009415
                    185,                0.73445,                0.41378,                0.82769,                0.84787,                0.81033,                0.83074,                0.59077,                0.75298,                0.41109,                0.83658,               0.000892,               0.000892,               0.000892
                    186,                0.73026,                0.41719,                 0.8222,                 0.8603,                 0.8032,                0.83111,                0.59523,                0.74835,                0.40948,                0.83612,              0.0008425,              0.0008425,              0.0008425
                    187,                0.73558,                0.41195,                0.82008,                0.86028,                0.79948,                0.83628,                0.60157,                0.74953,                 0.4051,                0.83683,               0.000793,               0.000793,               0.000793
                    188,                0.74381,                0.41861,                0.82295,                0.85295,                0.80386,                0.83695,                0.59605,                0.74598,                0.40512,                0.83625,              0.0007435,              0.0007435,              0.0007435
                    189,                0.75503,                0.42295,                0.82452,                0.84213,                0.79934,                0.83552,                0.60132,                0.74623,                0.40534,                0.83537,               0.000694,               0.000694,               0.000694
                    190,                0.74558,                0.41625,                0.82368,                0.85333,                0.80151,                 0.8378,                0.59833,                0.74737,                0.40558,                0.83522,              0.0006445,              0.0006445,              0.0006445
                    191,                0.74037,                0.41199,                0.82607,                0.85548,                0.80621,                0.83306,                0.60012,                 0.7459,                0.40688,                0.83634,               0.000595,               0.000595,               0.000595
                    192,                0.73261,                0.41529,                0.82529,                0.85984,                0.81072,                0.82668,                0.59768,                0.74457,                 0.4105,                0.83589,              0.0005455,              0.0005455,              0.0005455
                    193,                0.74261,                0.41753,                0.81799,                0.84777,                 0.7999,                0.82367,                0.59355,                 0.7474,                0.40549,                0.83476,               0.000496,               0.000496,               0.000496
                    194,                0.73965,                0.41553,                0.82198,                0.84376,                0.80025,                0.82414,                0.59146,                0.74465,                0.40892,                0.83569,              0.0004465,              0.0004465,              0.0004465
                    195,                0.73425,                0.41353,                0.82348,                0.84888,                0.80546,                0.82758,                0.59535,                0.74032,                0.40536,                0.83538,               0.000397,               0.000397,               0.000397
                    196,                0.73175,                0.41275,                0.82335,                0.84897,                0.80306,                0.82945,                0.60036,                0.74174,                0.40992,                0.83602,              0.0003475,              0.0003475,              0.0003475
                    197,                0.72523,                0.40794,                0.81868,                0.85779,                0.79388,                0.83152,                0.59977,                0.74665,                0.40518,                0.83654,               0.000298,               0.000298,               0.000298
                    198,                0.74554,                0.41367,                0.82203,                0.86293,                0.80087,                0.83115,                0.59843,                0.75024,                0.40691,                0.83567,              0.0002485,              0.0002485,              0.0002485
                    199,                0.73615,                0.40847,                0.81815,                0.85885,                0.79842,                0.82971,                0.60024,                0.74935,                0.40749,                0.83619,               0.000199,               0.000199,               0.000199
