                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.79216,                0.44311,                0.83144,                0.84027,                0.80256,                0.82795,                0.57714,                0.75971,                0.43248,                0.84012,              0.0037432,              0.0037432,              0.0037432
                    160,                0.78694,                0.44224,                0.82901,                 0.8509,                0.80977,                0.82433,                0.58123,                0.75314,                0.43543,                0.83729,              0.0037036,              0.0037036,              0.0037036
                    161,                 0.7773,                0.43936,                0.82964,                0.90925,                0.77678,                0.82849,                0.58208,                0.74779,                0.43094,                0.83732,               0.003664,               0.003664,               0.003664
                    162,                0.78837,                0.44476,                0.83072,                0.86194,                  0.807,                0.82633,                0.58538,                0.74062,                0.42714,                0.83611,              0.0036244,              0.0036244,              0.0036244
                    163,                0.78465,                0.44344,                  0.829,                0.86429,                0.79444,                0.81678,                0.58068,                0.74037,                0.42976,                0.83594,              0.0035848,              0.0035848,              0.0035848
                    164,                0.77803,                0.44222,                 0.8336,                 0.8864,                0.77667,                0.81884,                0.58429,                0.75079,                 0.4317,                0.83724,              0.0035452,              0.0035452,              0.0035452
                    165,                0.78796,                0.44677,                0.83036,                0.86625,                0.80363,                0.82661,                0.59338,                0.74222,                0.42297,                 0.8354,              0.0035056,              0.0035056,              0.0035056
                    166,                0.76497,                0.43616,                0.82813,                0.88777,                0.80287,                0.82968,                0.57041,                 0.7596,                0.42383,                0.84066,               0.003466,               0.003466,               0.003466
                    167,                0.78071,                0.43634,                0.82789,                0.88433,                0.80333,                0.83086,                0.58224,                0.75026,                0.42761,                 0.8384,              0.0034264,              0.0034264,              0.0034264
                    168,                0.77772,                 0.4399,                0.82636,                0.89297,                0.80985,                0.83158,                0.57921,                0.75062,                  0.427,                0.83682,              0.0033868,              0.0033868,              0.0033868
                    169,                0.77926,                 0.4348,                0.82537,                0.90567,                0.77892,                0.81607,                0.56878,                0.75395,                0.43299,                0.83463,              0.0033472,              0.0033472,              0.0033472
                    170,                0.77485,                0.43618,                0.82291,                0.91139,                0.81594,                0.82928,                0.58466,                0.74054,                0.42634,                0.83482,              0.0033076,              0.0033076,              0.0033076
                    171,                0.76735,                0.43345,                0.82612,                 0.8837,                0.80061,                0.82181,                0.57336,                0.75151,                0.42655,                0.83592,               0.003268,               0.003268,               0.003268
                    172,                0.75925,                0.42739,                0.82609,                0.85968,                0.80674,                0.81746,                0.57417,                0.75113,                0.42452,                0.83572,              0.0032284,              0.0032284,              0.0032284
                    173,                0.77411,                0.43106,                 0.8233,                0.86688,                0.79259,                0.81196,                0.57328,                0.75958,                0.43035,                 0.8356,              0.0031888,              0.0031888,              0.0031888
                    174,                0.76788,                0.43397,                0.82702,                 0.8851,                0.81057,                0.81716,                0.57655,                0.74031,                0.42771,                0.83484,              0.0031492,              0.0031492,              0.0031492
                    175,                0.76009,                0.42446,                0.82825,                0.88811,                0.79137,                0.81323,                0.56976,                 0.7543,                0.43365,                0.83532,              0.0031096,              0.0031096,              0.0031096
                    176,                0.77379,                0.43139,                0.82535,                0.86036,                0.78607,                0.81319,                 0.5728,                0.75431,                0.43587,                0.83579,                0.00307,                0.00307,                0.00307
                    177,                0.77567,                0.43331,                0.82307,                0.86708,                0.80615,                0.82485,                0.58306,                0.74572,                 0.4329,                0.83468,              0.0030304,              0.0030304,              0.0030304
                    178,                0.77117,                0.42837,                0.82549,                0.86766,                0.79281,                0.82399,                0.58109,                 0.7408,                0.42351,                 0.8334,              0.0029908,              0.0029908,              0.0029908
                    179,                0.77003,                0.43033,                0.82531,                0.87449,                0.78988,                0.82797,                 0.5906,                0.73448,                0.42184,                0.83197,              0.0029512,              0.0029512,              0.0029512
                    180,                 0.7654,                 0.4317,                0.82366,                0.87014,                 0.8043,                0.82836,                0.59054,                0.73479,                0.42135,                0.83375,              0.0029116,              0.0029116,              0.0029116
                    181,                0.76702,                0.42999,                0.83005,                0.84995,                0.80572,                0.82712,                0.58228,                0.74156,                0.41684,                0.83437,               0.002872,               0.002872,               0.002872
                    182,                0.75742,                0.42079,                0.82466,                0.87801,                0.79993,                0.83399,                0.59552,                0.73486,                0.41392,                0.83326,              0.0028324,              0.0028324,              0.0028324
                    183,                0.74049,                0.41792,                0.81665,                0.84366,                0.81683,                0.83044,                0.58259,                0.75089,                0.41733,                0.83563,              0.0027928,              0.0027928,              0.0027928
                    184,                 0.7552,                0.42226,                0.82611,                0.85042,                0.81182,                0.82212,                0.58387,                0.74522,                0.42323,                0.83598,              0.0027532,              0.0027532,              0.0027532
                    185,                0.76707,                0.42712,                0.82385,                0.84654,                0.80785,                0.83454,                0.60064,                0.73915,                0.41531,                  0.835,              0.0027136,              0.0027136,              0.0027136
                    186,                0.75007,                0.41746,                0.82185,                 0.8557,                0.80384,                0.81969,                0.59709,                0.74063,                 0.4182,                0.83559,               0.002674,               0.002674,               0.002674
                    187,                0.75949,                0.42718,                0.82692,                0.85244,                0.81435,                0.83013,                0.59623,                0.74392,                0.42107,                0.83588,              0.0026344,              0.0026344,              0.0026344
                    188,                0.76004,                0.42339,                 0.8229,                0.87461,                0.79972,                0.82064,                0.59156,                0.74243,                0.41784,                0.83563,              0.0025948,              0.0025948,              0.0025948
                    189,                0.74213,                 0.4177,                0.82536,                0.85195,                0.79931,                0.81703,                0.57752,                0.74237,                0.42301,                 0.8349,              0.0025552,              0.0025552,              0.0025552
                    190,                0.76793,                0.42412,                0.82268,                0.83985,                0.81016,                0.81683,                0.58074,                0.75069,                0.42727,                0.83486,              0.0025156,              0.0025156,              0.0025156
                    191,                0.74877,                0.41554,                0.82092,                0.86101,                0.80649,                0.82775,                0.58248,                0.74778,                0.41969,                0.83525,               0.002476,               0.002476,               0.002476
                    192,                0.75551,                0.41514,                0.81977,                0.86742,                 0.7993,                0.82699,                0.58158,                0.74948,                0.41382,                0.83482,              0.0024364,              0.0024364,              0.0024364
                    193,                0.75391,                0.41812,                0.82597,                0.84724,                0.82623,                0.83346,                0.59143,                0.75936,                0.42111,                0.83505,              0.0023968,              0.0023968,              0.0023968
                    194,                0.75455,                0.42107,                0.82414,                0.86154,                0.83135,                0.83694,                0.60527,                0.73031,                0.40274,                0.83452,              0.0023572,              0.0023572,              0.0023572
                    195,                0.74853,                0.41768,                0.81887,                0.85151,                0.80876,                0.82663,                0.59045,                0.73289,                0.41056,                0.83472,              0.0023176,              0.0023176,              0.0023176
                    196,                0.74758,                0.41803,                0.81806,                0.86926,                 0.7974,                0.83052,                0.58597,                0.73952,                0.41813,                0.83389,               0.002278,               0.002278,               0.002278
                    197,                0.74181,                0.41245,                 0.8177,                0.85862,                0.80298,                0.82036,                0.57304,                0.74061,                0.41973,                0.83371,              0.0022384,              0.0022384,              0.0022384
                    198,                0.75214,                0.41715,                0.82067,                0.84808,                 0.8113,                0.81582,                0.56883,                 0.7491,                0.42644,                0.83436,              0.0021988,              0.0021988,              0.0021988
                    199,                0.74644,                0.41411,                 0.8225,                0.86005,                0.81997,                 0.8068,                0.57349,                0.73394,                0.41948,                0.83223,              0.0021592,              0.0021592,              0.0021592
                    200,                 0.7455,                0.41117,                 0.8207,                0.86215,                0.80102,                0.81136,                0.57861,                0.73927,                0.42335,                0.83333,              0.0021196,              0.0021196,              0.0021196
                    201,                0.74345,                0.41713,                0.82695,                0.86474,                0.79726,                0.82248,                0.58558,                 0.7362,                0.41934,                0.83257,                0.00208,                0.00208,                0.00208
                    202,                0.75507,                0.41393,                0.82431,                0.84083,                0.81724,                0.82945,                0.59198,                0.73423,                0.41389,                0.83191,              0.0020404,              0.0020404,              0.0020404
                    203,                 0.7508,                0.41393,                0.82232,                0.85148,                0.79613,                0.82824,                0.59353,                0.73977,                0.41322,                0.83282,              0.0020008,              0.0020008,              0.0020008
                    204,                0.73119,                0.40585,                0.82127,                0.84569,                0.81231,                0.83021,                 0.5931,                0.73243,                0.41037,                  0.831,              0.0019612,              0.0019612,              0.0019612
                    205,                0.74522,                0.40823,                0.82132,                0.85099,                0.81383,                0.83124,                0.59166,                0.75822,                0.41908,                0.83383,              0.0019216,              0.0019216,              0.0019216
                    206,                0.74662,                0.41137,                0.81708,                0.86308,                0.81159,                0.83221,                0.59409,                0.73573,                0.41061,                0.83333,               0.001882,               0.001882,               0.001882
                    207,                0.73819,                0.40499,                0.81684,                0.85087,                0.80677,                0.82978,                0.58854,                0.74187,                0.41567,                0.83483,              0.0018424,              0.0018424,              0.0018424
                    208,                0.73629,                0.40795,                0.81752,                0.88767,                0.80035,                0.83302,                0.58919,                0.73655,                0.41078,                0.83377,              0.0018028,              0.0018028,              0.0018028
                    209,                0.74084,                0.41019,                0.81804,                0.87191,                0.81042,                0.82754,                0.59346,                0.73206,                0.40418,                0.83359,              0.0017632,              0.0017632,              0.0017632
                    210,                0.73411,                0.40684,                0.82168,                0.87756,                 0.8105,                0.83098,                0.58317,                0.73606,                0.40322,                0.83441,              0.0017236,              0.0017236,              0.0017236
                    211,                0.73249,                0.40783,                 0.8201,                0.87613,                0.80074,                 0.8287,                0.59206,                0.73599,                0.40364,                0.83438,               0.001684,               0.001684,               0.001684
                    212,                 0.7344,                0.40553,                0.81368,                0.87624,                0.80918,                0.82901,                0.59102,                 0.7368,                 0.4045,                0.83512,              0.0016444,              0.0016444,              0.0016444
                    213,                0.73412,                0.40586,                0.81855,                0.88547,                0.81621,                0.83263,                0.59357,                0.73686,                0.40387,                0.83346,              0.0016048,              0.0016048,              0.0016048
                    214,                0.73217,                0.40456,                0.82123,                0.88068,                0.80136,                0.82364,                0.58093,                0.73943,                0.40663,                0.83345,              0.0015652,              0.0015652,              0.0015652
                    215,                0.72155,                0.40034,                0.82037,                0.86324,                  0.806,                 0.8233,                0.57934,                0.73539,                0.40964,                0.83446,              0.0015256,              0.0015256,              0.0015256
                    216,                0.72602,                0.40314,                0.82199,                0.87368,                 0.8041,                0.82275,                0.58526,                 0.7322,                  0.405,                0.83376,               0.001486,               0.001486,               0.001486
                    217,                0.72494,                0.39971,                0.82238,                0.89179,                0.80141,                0.82061,                0.57514,                0.73623,                0.40838,                0.83409,              0.0014464,              0.0014464,              0.0014464
                    218,                0.73171,                0.40038,                0.81888,                0.90943,                0.80313,                0.83412,                0.58687,                0.73986,                0.41121,                0.83517,              0.0014068,              0.0014068,              0.0014068
                    219,                0.72791,                0.40317,                0.82083,                0.89031,                0.79655,                0.83204,                0.59211,                0.73726,                0.40642,                0.83441,              0.0013672,              0.0013672,              0.0013672
                    220,                0.70138,                0.39533,                0.81697,                0.87843,                0.80133,                0.83108,                0.59063,                0.73241,                0.40319,                0.83442,              0.0013276,              0.0013276,              0.0013276
                    221,                0.72724,                0.40163,                0.82425,                0.86222,                0.79899,                0.81903,                0.58556,                0.72783,                0.40534,                0.83324,               0.001288,               0.001288,               0.001288
                    222,                0.73097,                0.40319,                0.82191,                0.87961,                0.81199,                0.81852,                0.58319,                0.73554,                0.40779,                0.83354,              0.0012484,              0.0012484,              0.0012484
                    223,                0.73191,                0.40207,                0.82079,                0.88372,                0.80623,                0.81892,                0.58126,                0.73051,                0.40933,                0.83316,              0.0012088,              0.0012088,              0.0012088
                    224,                 0.7119,                0.39936,                 0.8186,                0.87067,                 0.8033,                0.81384,                0.58015,                0.73358,                0.40891,                0.83256,              0.0011692,              0.0011692,              0.0011692
                    225,                0.73102,                0.40049,                0.81788,                0.88488,                0.80551,                0.82433,                0.58768,                0.73401,                0.40759,                0.83279,              0.0011296,              0.0011296,              0.0011296
                    226,                0.72842,                0.39989,                 0.8195,                 0.8741,                0.81987,                0.82928,                0.58856,                0.73471,                0.40614,                0.83312,                0.00109,                0.00109,                0.00109
                    227,                0.71928,                0.40015,                0.81436,                 0.9035,                 0.7997,                0.82897,                0.58896,                0.73282,                0.40655,                0.83285,              0.0010504,              0.0010504,              0.0010504
                    228,                0.71815,                0.39522,                0.81577,                0.90545,                0.80294,                0.83037,                0.58688,                0.73583,                0.41095,                0.83319,              0.0010108,              0.0010108,              0.0010108
                    229,                0.72824,                0.40018,                0.81946,                 0.9034,                0.79845,                0.83144,                 0.5945,                0.73672,                0.40595,                0.83352,              0.0009712,              0.0009712,              0.0009712
                    230,                0.72433,                0.39627,                0.81916,                0.90638,                0.80298,                0.83595,                0.59684,                0.73102,                0.40141,                0.83232,              0.0009316,              0.0009316,              0.0009316
                    231,                0.70703,                 0.3865,                 0.8202,                0.88356,                0.80316,                0.83275,                0.59676,                0.73448,                0.40112,                0.83276,               0.000892,               0.000892,               0.000892
                    232,                0.69574,                0.38715,                0.81559,                0.86659,                 0.8057,                 0.8296,                0.59129,                0.73445,                0.40546,                 0.8326,              0.0008524,              0.0008524,              0.0008524
                    233,                0.71696,                 0.3958,                0.81768,                0.87913,                0.80713,                0.82966,                0.58517,                 0.7299,                0.40099,                0.83189,              0.0008128,              0.0008128,              0.0008128
                    234,                0.70649,                0.38973,                0.81728,                0.87915,                0.80725,                0.82959,                0.58659,                 0.7283,                0.39995,                0.83137,              0.0007732,              0.0007732,              0.0007732
                    235,                0.71378,                0.38715,                0.81808,                0.88666,                 0.8067,                0.83255,                0.59462,                0.72231,                0.39468,                0.83109,              0.0007336,              0.0007336,              0.0007336
                    236,                0.71167,                0.38911,                0.81308,                0.88804,                0.80207,                 0.8375,                 0.5973,                0.72839,                0.39583,                0.83219,               0.000694,               0.000694,               0.000694
                    237,                0.70762,                  0.391,                0.81381,                0.87645,                0.82033,                0.83773,                0.60027,                0.72939,                0.39752,                0.83274,              0.0006544,              0.0006544,              0.0006544
                    238,                0.70611,                0.38917,                0.81413,                0.88798,                0.80501,                0.83334,                0.59478,                 0.7278,                0.39678,                0.83296,              0.0006148,              0.0006148,              0.0006148
                    239,                0.69813,                0.38472,                0.81806,                0.89669,                0.80816,                0.83543,                0.59308,                0.73163,                 0.3984,                0.83304,              0.0005752,              0.0005752,              0.0005752
                    240,                0.70714,                0.38846,                0.82041,                 0.8961,                0.80298,                0.83346,                0.58992,                0.73059,                0.40039,                0.83273,              0.0005356,              0.0005356,              0.0005356
                    241,                0.70585,                0.38679,                0.81714,                0.89646,                 0.8077,                0.83034,                0.58509,                0.73246,                 0.4027,                0.83343,               0.000496,               0.000496,               0.000496
                    242,                0.69547,                0.38736,                0.81861,                0.89878,                0.80757,                0.82796,                0.58855,                0.73065,                0.39898,                0.83263,              0.0004564,              0.0004564,              0.0004564
                    243,                0.71714,                0.39156,                0.81405,                 0.8998,                0.80751,                 0.8248,                0.58975,                0.72869,                0.39522,                0.83288,              0.0004168,              0.0004168,              0.0004168
                    244,                0.70547,                0.38701,                 0.8177,                0.92055,                0.79246,                0.82471,                0.58636,                0.72859,                0.39467,                0.83281,              0.0003772,              0.0003772,              0.0003772
