                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                 1.2504,                0.62264,                0.79459,                0.93971,                 0.5331,                0.63534,                0.37281,                 1.2203,                 0.5466,                0.80873,               0.002179,               0.002179,               0.002179
                    160,                 1.3123,                0.64413,                 0.7931,                0.93901,                0.50134,                0.62797,                0.37174,                 1.2188,                0.55449,                 0.8102,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.2871,                0.62699,                0.79528,                0.85371,                0.59066,                 0.6361,                0.36395,                 1.2398,                0.55482,                0.81054,                0.00208,                0.00208,                0.00208
                    162,                 1.2609,                 0.6161,                0.78887,                0.86348,                0.56642,                0.63336,                0.36143,                 1.2484,                0.54693,                 0.8123,              0.0020305,              0.0020305,              0.0020305
                    163,                  1.227,                0.61184,                 0.7987,                0.86692,                0.59046,                0.63981,                0.37187,                 1.2226,                0.54095,                0.81184,               0.001981,               0.001981,               0.001981
                    164,                 1.2201,                0.60853,                0.79454,                0.86145,                0.58252,                0.64288,                0.37436,                 1.2016,                0.53045,                0.80949,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.2516,                0.60803,                0.79152,                0.88269,                0.56394,                 0.6408,                0.37408,                 1.2245,                0.54951,                0.81045,               0.001882,               0.001882,               0.001882
                    166,                 1.3072,                0.63445,                 0.7888,                0.87565,                0.58509,                0.64465,                0.38225,                 1.2095,                0.53845,                0.80938,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.2145,                0.59846,                0.79126,                0.86884,                0.58458,                0.64031,                0.37626,                  1.212,                0.54989,                   0.81,               0.001783,               0.001783,               0.001783
                    168,                 1.2382,                0.60819,                0.79114,                0.86915,                0.58373,                0.64051,                0.37513,                 1.2102,                0.54217,                0.81006,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.2257,                0.59993,                0.79063,                0.92328,                0.53777,                0.64202,                 0.3763,                 1.2057,                0.53915,                0.80857,               0.001684,               0.001684,               0.001684
                    170,                 1.2464,                0.61395,                0.79437,                0.88313,                0.57634,                0.64359,                0.37028,                 1.2099,                0.55013,                0.80908,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.2202,                0.60513,                0.79169,                0.88713,                0.54274,                0.64199,                0.37324,                 1.2132,                0.55344,                0.80799,               0.001585,               0.001585,               0.001585
                    172,                 1.2407,                0.59984,                0.79419,                0.87359,                 0.5873,                0.64889,                0.38508,                 1.2061,                0.53711,                0.80739,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.2372,                0.61038,                0.78879,                0.88385,                0.57411,                0.64198,                0.38159,                 1.1998,                  0.541,                0.80735,               0.001486,               0.001486,               0.001486
                    174,                 1.2306,                0.60147,                0.79641,                 0.8961,                0.60065,                0.64635,                0.38862,                 1.1862,                0.53411,                0.80714,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.2593,                0.61205,                0.78688,                 0.8963,                0.59672,                0.64971,                0.38865,                 1.1847,                0.52913,                0.80601,               0.001387,               0.001387,               0.001387
                    176,                 1.2509,                0.60462,                 0.7866,                0.90419,                0.58544,                0.65228,                0.38919,                 1.1955,                 0.5275,                0.80664,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.2456,                0.60725,                 0.7892,                0.90909,                0.59201,                0.64993,                0.38392,                 1.1957,                 0.5339,                 0.8058,               0.001288,               0.001288,               0.001288
                    178,                 1.2101,                0.59143,                0.79411,                0.90255,                0.58375,                0.64672,                0.38868,                  1.211,                0.53102,                0.80595,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.1998,                0.58876,                0.79292,                0.93117,                0.56436,                0.64589,                0.37567,                 1.2147,                0.54915,                0.80717,               0.001189,               0.001189,               0.001189
                    180,                 1.2176,                0.59449,                0.79486,                0.92568,                 0.5677,                0.64926,                0.37537,                 1.2254,                0.54369,                0.80623,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.2328,                0.59701,                0.78921,                0.88343,                0.57739,                0.64575,                0.37485,                 1.2024,                0.53552,                0.80597,                0.00109,                0.00109,                0.00109
                    182,                 1.2192,                 0.5889,                0.79242,                0.88476,                0.57024,                0.64041,                0.37497,                 1.2016,                0.53456,                0.80525,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.2179,                0.59962,                0.79123,                0.90754,                0.57053,                0.64442,                0.38004,                 1.1909,                0.52613,                0.80447,               0.000991,               0.000991,               0.000991
                    184,                 1.2098,                0.60529,                0.78409,                0.91333,                 0.5671,                0.64454,                0.37864,                 1.1987,                0.53187,                0.80495,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.2059,                0.59285,                0.78872,                0.91047,                0.57149,                0.64665,                0.38183,                 1.1929,                0.52433,                0.80436,               0.000892,               0.000892,               0.000892
                    186,                 1.2114,                0.58537,                0.79166,                0.91027,                0.56375,                0.64497,                0.37794,                 1.2082,                 0.5298,                0.80438,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.2289,                0.59152,                0.78612,                0.90476,                0.56788,                0.64711,                0.38578,                  1.192,                0.52571,                0.80438,               0.000793,               0.000793,               0.000793
                    188,                 1.2389,                 0.6029,                0.78649,                0.90426,                 0.5736,                0.64922,                0.38729,                 1.1824,                0.52771,                0.80402,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.2057,                0.59865,                0.79099,                0.91922,                0.57049,                0.64889,                0.38449,                 1.1792,                0.52154,                0.80384,               0.000694,               0.000694,               0.000694
                    190,                 1.2256,                0.59242,                0.78774,                0.93155,                 0.5665,                0.64753,                0.38435,                 1.1859,                0.51972,                0.80482,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.2147,                0.58609,                0.79037,                0.92012,                0.57283,                0.64692,                0.38264,                 1.1836,                0.52341,                0.80434,               0.000595,               0.000595,               0.000595
                    192,                 1.1779,                0.59007,                0.79152,                0.89803,                0.57701,                0.64621,                0.38233,                 1.1912,                0.52568,                0.80449,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.2179,                0.59442,                0.78822,                0.91014,                0.56497,                0.64808,                0.38257,                 1.1989,                0.53109,                0.80455,               0.000496,               0.000496,               0.000496
                    194,                 1.1877,                0.58497,                0.79035,                 0.9119,                0.56121,                0.64876,                0.38407,                 1.1883,                0.53344,                0.80445,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.2163,                 0.5958,                0.78515,                0.90843,                0.56622,                0.64741,                0.38407,                 1.1864,                0.52997,                0.80417,               0.000397,               0.000397,               0.000397
                    196,                 1.2052,                0.59227,                0.78842,                 0.8956,                0.57828,                 0.6476,                0.38462,                 1.1847,                0.52474,                0.80439,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.2034,                0.58754,                0.78672,                0.89798,                0.57791,                 0.6499,                0.38777,                 1.1745,                0.52213,                0.80405,               0.000298,               0.000298,               0.000298
                    198,                 1.2007,                0.57734,                 0.7875,                0.90999,                0.56742,                0.65011,                0.38691,                 1.1826,                0.52631,                0.80447,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2164,                0.58465,                0.78719,                0.91818,                0.56548,                0.65086,                0.38589,                 1.1796,                0.52655,                0.80403,               0.000199,               0.000199,               0.000199
