                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    162,                 0.5857,                0.30434,                0.79853,                0.94971,                0.84241,                0.90004,                 0.6609,                0.70126,                0.34543,                0.83281,              0.0020305,              0.0020305,              0.0020305
                    163,                0.57767,                0.30429,                0.80055,                0.94553,                 0.8463,                0.90228,                0.65886,                0.70357,                0.33821,                0.83175,               0.001981,               0.001981,               0.001981
                    164,                0.55852,                0.29831,                0.80027,                0.94962,                 0.8378,                0.90556,                0.66105,                 0.6898,                0.34016,                0.83252,              0.0019315,              0.0019315,              0.0019315
                    165,                0.58278,                0.30613,                0.80068,                 0.9363,                 0.8421,                0.90171,                0.66764,                0.68657,                0.33535,                0.83057,               0.001882,               0.001882,               0.001882
                    166,                0.58718,                0.30744,                 0.7964,                 0.9445,                0.83085,                0.90356,                0.66039,                 0.6841,                0.33824,                0.83189,              0.0018325,              0.0018325,              0.0018325
                    167,                0.56444,                 0.2969,                0.79765,                0.96209,                0.82876,                0.89796,                0.66021,                0.69635,                0.34158,                0.83121,               0.001783,               0.001783,               0.001783
                    168,                0.56822,                0.29981,                0.79858,                0.89752,                0.87238,                 0.9031,                0.65585,                0.69784,                0.34075,                 0.8325,              0.0017335,              0.0017335,              0.0017335
                    169,                0.55775,                0.29521,                0.79779,                 0.8922,                0.87062,                0.90068,                0.66065,                0.69443,                0.33952,                0.83339,               0.001684,               0.001684,               0.001684
                    170,                0.56752,                0.29842,                0.79735,                 0.8859,                0.87714,                0.90067,                 0.6547,                0.69406,                 0.3406,                0.83098,              0.0016345,              0.0016345,              0.0016345
                    171,                0.54974,                0.29093,                0.79644,                0.93193,                0.83119,                0.89647,                0.65157,                0.69696,                 0.3361,                0.83149,               0.001585,               0.001585,               0.001585
                    172,                0.56728,                0.29822,                0.79775,                0.94154,                0.84385,                0.89794,                0.65736,                0.69251,                0.34064,                0.83344,              0.0015355,              0.0015355,              0.0015355
                    173,                0.56251,                0.29385,                0.79623,                0.93642,                0.84138,                0.89617,                0.66293,                 0.6913,                0.33557,                0.83099,               0.001486,               0.001486,               0.001486
                    174,                0.55829,                0.29384,                0.79907,                0.91938,                0.86246,                0.90497,                 0.6598,                0.68621,                0.33463,                0.83119,              0.0014365,              0.0014365,              0.0014365
                    175,                0.57043,                0.29788,                0.79725,                0.93655,                0.83651,                0.89383,                0.65989,                0.69282,                0.33696,                 0.8315,               0.001387,               0.001387,               0.001387
                    176,                0.56178,                0.29565,                0.79629,                0.95747,                0.82982,                0.89418,                0.66042,                 0.7019,                0.33523,                0.83342,              0.0013375,              0.0013375,              0.0013375
                    177,                0.55578,                0.29455,                0.79538,                0.95979,                0.84174,                 0.8941,                0.65703,                0.70261,                0.33411,                0.83304,               0.001288,               0.001288,               0.001288
                    178,                0.54669,                0.28762,                0.79678,                 0.9298,                0.83851,                0.88385,                  0.661,                0.68705,                0.32558,                0.83163,              0.0012385,              0.0012385,              0.0012385
                    179,                 0.5507,                0.28898,                0.79602,                0.94009,                0.84449,                0.90129,                0.66243,                 0.6999,                0.33307,                0.83079,               0.001189,               0.001189,               0.001189
                    180,                0.55181,                 0.2894,                  0.795,                0.96078,                0.83592,                 0.9032,                 0.6658,                0.70842,                0.33152,                 0.8334,              0.0011395,              0.0011395,              0.0011395
                    181,                 0.5569,                0.29053,                0.79659,                0.89284,                0.86455,                0.89596,                0.67088,                0.70021,                 0.3334,                 0.8318,                0.00109,                0.00109,                0.00109
                    182,                0.53927,                 0.2826,                0.79324,                0.91209,                0.85622,                0.89046,                0.66719,                0.69153,                0.32533,                0.83273,              0.0010405,              0.0010405,              0.0010405
                    183,                0.54644,                0.28502,                0.79576,                0.94986,                0.84704,                0.89872,                0.66173,                0.69727,                0.32921,                0.83459,               0.000991,               0.000991,               0.000991
                    184,                0.55499,                 0.2888,                0.79446,                0.93443,                0.85313,                0.89812,                0.66706,                0.69412,                0.32453,                0.83475,              0.0009415,              0.0009415,              0.0009415
                    185,                0.54111,                0.28328,                0.79733,                0.89793,                0.86247,                 0.8956,                0.66073,                0.70279,                0.32926,                0.83585,               0.000892,               0.000892,               0.000892
                    186,                0.53354,                0.28317,                0.79321,                0.90086,                0.85629,                 0.8948,                 0.6706,                0.69685,                0.32628,                0.83456,              0.0008425,              0.0008425,              0.0008425
                    187,                0.53666,                0.28269,                0.79202,                0.92166,                 0.8636,                0.90187,                0.66569,                0.69572,                0.32872,                0.83168,               0.000793,               0.000793,               0.000793
                    188,                0.54861,                0.28587,                0.79633,                0.91188,                0.86598,                0.90042,                0.66271,                0.69974,                0.33149,                0.83174,              0.0007435,              0.0007435,              0.0007435
                    189,                0.54594,                0.28488,                0.79477,                0.89462,                0.86547,                0.89607,                0.66212,                0.70214,                0.33242,                 0.8312,               0.000694,               0.000694,               0.000694
                    190,                0.54288,                0.28589,                0.79438,                0.91811,                0.86438,                0.89666,                0.66094,                0.69868,                0.33319,                0.83172,              0.0006445,              0.0006445,              0.0006445
                    191,                 0.5367,                0.28028,                0.79538,                0.91294,                0.86794,                0.89902,                0.66138,                0.69251,                0.32718,                0.83142,               0.000595,               0.000595,               0.000595
                    192,                0.53666,                0.27912,                0.79642,                0.91843,                 0.8418,                 0.8923,                0.66601,                0.69487,                0.32384,                0.83291,              0.0005455,              0.0005455,              0.0005455
                    193,                0.54141,                 0.2829,                0.79176,                0.88562,                0.86649,                0.89236,                0.66425,                0.69607,                0.32695,                 0.8315,               0.000496,               0.000496,               0.000496
                    194,                0.53746,                0.27857,                0.79256,                0.89982,                0.86417,                0.89987,                 0.6654,                0.69688,                0.32376,                0.83073,              0.0004465,              0.0004465,              0.0004465
                    195,                0.53329,                0.27961,                0.79389,                0.90463,                0.86458,                0.89733,                0.66706,                0.69933,                0.32763,                 0.8313,               0.000397,               0.000397,               0.000397
                    196,                0.53028,                0.27681,                0.79405,                0.90759,                0.86278,                0.89714,                 0.6669,                 0.6994,                0.32863,                0.83212,              0.0003475,              0.0003475,              0.0003475
                    197,                0.52209,                0.27545,                0.79069,                0.91573,                0.86135,                0.89926,                0.66714,                0.69837,                0.33024,                0.83266,               0.000298,               0.000298,               0.000298
                    198,                0.54029,                0.27798,                0.79275,                0.92911,                 0.8635,                0.90048,                0.66901,                0.69918,                0.33051,                0.83154,              0.0002485,              0.0002485,              0.0002485
                    199,                0.52964,                0.27844,                0.79104,                0.93271,                0.86256,                0.89909,                0.66496,                0.69412,                0.32596,                0.83137,               0.000199,               0.000199,               0.000199
